filename,part,publish_time,title,summary,NER,type,publisher,theme,sentiment,NER_FIXED,topic,goods
FL4985360_112_DIGI_0035_00110_VIEW_MAIN.png,1,23/07/1916,"Order Regarding Confiscation of Copper, Nickel and Tin Household Items","This is an order from the German military command regarding the confiscation of household and utility items made of copper, nickel, and tin. It specifies which items are subject to confiscation, which are exempt, and the process for surrendering the items. Compensation will be provided based on fixed prices per kilo. Violators will be subject to imprisonment and fines.","{'people': 'Herzog Albrecht von Württem', 'location': 'Flanders', 'event': 'World War I', 'organization': 'German military'}",policy,Der Oberbefehlshaber,Resource Control,negative,"{'people': ['HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['FLANDERS'], 'event': ['World War I'], 'organization': ['GERMAN MILITARY']}",military,"['copper', 'nickel', 'tin']"
FL4985360_112_DIGI_0035_00110_VIEW_MAIN.png,2,05/09/1916,Information on Order N 196 Regarding Confiscation of Metals,"This document provides further clarification on Order N 196, detailing the types of household items made of copper, nickel, and tin that are subject to confiscation. It includes examples such as cooking pots, kettles, pans, and even decorative items. Religious items in private homes are exempt. Items heavier than 50kg are considered difficult to transport.","{'people': '', 'location': '', 'event': 'World War I', 'organization': 'Kriegsministeriums bei der 4. Armee'}",policy,Der Beauftragte des Kriegsministeriums,Resource Control,negative,"{'people': [], 'location': [], 'event': ['World War I'], 'organization': ['WAR MINISTRY WITH THE 4TH ARMY']}",military,"['copper', 'nickel', 'tin']"
FL4985360_112_DIGI_0035_00110_VIEW_MAIN.png,3,18/02/1917,Order to Merelbeke Regarding Metal Collection,"The Etappenkommandantur of Ghent orders the municipality of Merelbeke to collect and sort all copper, nickel, and tin household items from its residents by March 1, 1917.  The collected items should be sorted by metal type. A commission will assess and pay for the items, and a representative from the municipality must be present to issue receipts. Requisitioned goods are separated from purchased goods. Residents of Merelbeke can deliver the metals at the townhall until Tuesday 27 Februari 1917, 6 p.m.","{'people': '', 'location': 'Ghent, Merelbeke', 'event': 'World War I', 'organization': 'Etappenkommandantur, Gemeente Merelbeke'}",policy,Etappenkommandantur Gent,Resource Control,negative,"{'people': [], 'location': ['GHENT', 'MERELBEKE'], 'event': ['World War I'], 'organization': 'Etappenkommandantur, Gemeente Merelbeke'}",military,[]
FL4984832_10_DIGI_0035_00010_VIEW_MAIN.jpg,-1,01/01/0001,Announcement of the General Government in Belgium,A general announcement from the German General Government in Belgium.,"{'people': None, 'location': 'België', 'event': None, 'organization': 'Generaal-Gouvernement'}",policy,Generaal-Gouvernement,Government Administration,neutral,"{'people': [], 'location': ['BELGIUM'], 'event': [], 'organization': ['GERMAN GENERAL GOVERNMENT']}",other,[]
FL4985375_115_DIGI_0035_00111_VIEW_MAIN.jpg,-1,03/08/1916,Order on the Confiscation and Delivery of Oilseeds,"This order, issued by Duke Albrecht von Württemberg, details the confiscation and delivery process for oilseeds (such as rapeseed, poppy seeds, and sunflower seeds) within the military zone. It prohibits harvesting before seeds are fully ripe, mandates delivery to specific collection points (vlasbureelen in Kortrijk and Lokeren) by September 30, 1916, and sets maximum prices for each type of seed. Violations are punishable by imprisonment and fines, with confiscation of the involved goods. Seeds will be available for farmers for the following year.","{'people': 'Herzog Albrecht von Württemberg', 'location': 'KORTRIJK, LOKEREN', 'event': 'World War I', 'organization': 'Veldintendanturen, Orts- en Etappenkommandanturen, Etappen-Inspektion'}",policy,Der Oberbefehlshaber,"Agriculture, Resource Control",negative,"{'people': ['HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['KORTRIJK', 'LOKEREN'], 'event': ['World War I'], 'organization': ['FIELD INTENDANCE', 'LOCAL AND STAGE COMMANDS', 'STAGE INSPECTORATE']}",pricing/rationing/control,"['rapeseed', 'poppy seeds', 'sunflower seeds', 'oilseeds']"
FL4985375_115_DIGI_0035_00111_VIEW_MAIN.jpg,-1,06/08/1916,Amendment to Belgian Education Law Regarding Compulsory Schooling,"This order, issued by Duke Albrecht von Württemberg, modifies articles 8 and 9 of the Belgian law of June 15, 1914, concerning primary education. It outlines procedures for municipalities to provide lists of school-aged children to cantonal supervisors and mandates the posting of notices reminding families of their obligations regarding compulsory education. Parents are free to choose the school for their children, with no coercion allowed. School heads must provide the cantonal supervisors with a list of enrolled children. Parents who do not enroll their children or inform the cantonal supervisor of their educational arrangements are subject to legal action by the justice of the peace.","{'people': 'Herzog Albrecht von Württemberg', 'location': 'Belgium', 'event': 'World War I', 'organization': 'Gemeentebesturen'}",policy,Der Oberbefehlshaber,"Education, Law, Occupation",neutral,"{'people': ['HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['BELGIUM'], 'event': ['World War I'], 'organization': ['MUNICIPALITY']}",education,[]
FL4985390_118_DIGI_0035_00113_VIEW_MAIN.jpg,-1,08/08/1916,Regulation on the Annual Salary of Professors at State Universities,"This document outlines the new regulations concerning the annual salaries of professors at state universities. Ordinary professors receive an initial annual salary of 8000 francs, with increases after three and six years of service. Extraordinary professors receive 6000 francs, with similar increases. Additional increases are possible for deserving ordinary professors over 50 with long state or municipal service. Special allowances or compensations can be granted to individual professors. The specified increases can be granted earlier if the professor has worked in state or municipal service for at least 6 or 12 years. These provisions do not apply to professors not in service. The regulation came into effect on July 1, 1916, and is now being implemented in the 4th Army's Etappengebied.","{'people': 'Freiherr von Bissing, Herzog Albrecht von Württemberg', 'location': 'Belgium, Brussel', 'event': 'World War I', 'organization': 'State Universities, German government, 4th Army'}",policy,"Drukk. St. Antonius, J. DOOREMAN-VOLCKAERT.","Education, Salary Regulation",neutral,"{'people': ['FREIHERR VON BISSING', 'HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['World War I'], 'organization': ['STATE UNIVERSITIES', 'GERMAN GOVERNMENT', '4TH ARMY']}",other,[]
FL4985105_61_DIGI_0035_00064_VIEW_MAIN.jpg,-1,22/05/1915,"Ordinance on Trading of Gold, Silver, Nickel Coins and French Banknotes","This ordinance prohibits the purchase or attempted purchase of gold, silver, or nickel coins, or French banknotes at a price higher than their nominal value without official permission. It also prohibits offering these items for sale, selling them, or participating in such trade with unauthorized individuals. Violators face imprisonment up to one year and a fine up to 10,000 francs. Military courts are authorized to handle violations. The General Commissioner for Banks is authorized to issue permits. The ordinance comes into effect on the day of its promulgation.","{'people': 'Freiherr VON BISSING', 'location': 'Belgium, Brussel', 'event': 'World War I', 'organization': 'Generaalkommissaris voor de banken'}",policy,Der General-Gouverneur in Belgien,"Finance, Regulations",negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['World War I'], 'organization': ['COMMISSARY-GENERAL FOR BANKS']}",pricing/rationing/control,"['gold coins', 'silver coins', 'nickel coins', 'French banknotes']"
FL4985120_64_DIGI_0035_00066b_VIEW_MAIN.jpg,-1,22/10/1915,Announcement Regarding Monitoring of Belgian Men,"This announcement extends the monitoring of Belgian men born between 1885 and 1898, starting November 1, 1915. It clarifies that the monitoring is solely to ensure their presence and prevent evasion, not for conscription into the German army or imprisonment. Former members of the inactive civil guard, aged 30 and over, are exempted.","{'people': 'Freiherr von Bissing', 'location': 'Belgium, Brussel', 'event': 'World War I', 'organization': 'German Army'}",policy,Der General-Gouverneur in Belgien,Civil Control,neutral,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['World War I'], 'organization': ['GERMAN ARMY']}",military,[]
FL4985120_64_DIGI_0035_00066b_VIEW_MAIN.jpg,-1,24/09/1915,Ordinance on the Sale of Sugar and Sugar Beet Syrup 1915/16,"This ordinance sets maximum prices for sugar, beet syrup, molasses, and beet pulp in the General Government area for the 1915/16 business year. It outlines price increases over time, surcharges for non-factory sales, and the authority of local authorities to set retail prices. It also empowers the administrative head to manage sugar supplies, allocate them to specific groups, and restrict sugar use. Penalties are specified for violating the price regulations or misusing sugar.The ordinance applies immediately to all existing and newly produced sugar, syrup and pulp.","{'people': 'Freiherr von Bissing', 'location': 'Belgium, Brussel', 'event': 'World War I', 'organization': 'German military courts'}",policy,Der General-Gouverneur in Belgien,Price Control,negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['World War I'], 'organization': ['GERMAN MILITARY COURTS']}",pricing/rationing/control,"['sugar', 'beet syrup', 'molasses', 'beet pulp']"
FL4985449_128_DIGI_0035_00121_VIEW_MAIN.jpg,-1,20/09/1916,Announcement Regarding Protection of Grain Stacks from Enemy Aircraft,"This announcement from the Etappe Command instructs residents to cover grain stacks with branches and potato plants to camouflage them from enemy aircraft that may attempt to set them on fire with bombs. Compliance must be reported by October 10, 1916.","{'people': '', 'location': 'Flanders', 'event': 'World War I', 'organization': 'Etappen-Kommandantuur, 4. Armee'}",policy,Mob. Etappen-Kommandantuur,"Warfare, Resource Protection",Neutral,"{'people': [], 'location': ['FLANDERS'], 'event': ['World War I'], 'organization': 'Etappen-Kommandantuur, 4. Armee'}",military,['grain']
FL4985210_82_DIGI_0035_00084_VIEW_MAIN.jpg,-1,26/07/1916,"Regulation of Butter Trade in Belgium, 1916","This regulation, issued on July 26, 1916, by the German Governor-General in Belgium, Freiherr von Bissing, controls the butter trade. Only members of the 'Fédération Nationale des Unions Professionnelles de Marchands et Producteurs de Beurre' and affiliated organizations are allowed to trade butter professionally. Exceptions are made for non-professional sales, sales by producers to consumers or approved organizations, and purchases for personal consumption. Untrustworthy traders can be excluded, and restrictions can be imposed on institutions buying and selling butter. Violations are punishable by imprisonment, fines, and confiscation of goods. Military courts have jurisdiction. Previous regulations are revoked.","{'people': 'Freiherr VON BISSING', 'location': 'Belgium, Brussel', 'event': 'World War I', 'organization': 'Fédération Nationale des Unions Professionnelles de Marchands et Producteurs de Beurre, Unions Professionnelles Provinciales de Marchands et Producteurs de Beurre'}",policy,Der General-Gouverneur in Belgien,"Food control, economic regulation",negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['World War I'], 'organization': ['NATIONAL FEDERATION OF PROFESSIONAL UNIONS OF BUTTER MERCHANTS AND PRODUCERS', 'PROVINCIAL PROFESSIONAL UNIONS OF BUTTER MERCHANTS AND PRODUCERS']}",pricing/rationing/control,['butter']
FL4985658_168_DIGI_0035_00156_VIEW_MAIN.jpg,-1,10/02/1917,Meat Rationing and Distribution Instructions for Meirelbeke,"This document outlines instructions for the municipality of Meirelbeke regarding meat rationing and distribution starting February 15, 1917. The municipality is responsible for slaughtering necessary livestock, distributing meat and byproducts (fat, pâté, sausages) equally among residents via rationnement. Sales are limited to Saturday and Sunday mornings. The municipality is responsible for maintaining order during sales, paying slaughter costs, and reporting any refusals from butchers. Butcher permits must be returned to the Kommandantur by the 15th. Profits from slaughtering can be used to purchase coal for the poor population.","{'people': 'Wettstein', 'location': 'Meirelbeke, Oost-Vlaanderen', 'event': 'Rationnement', 'organization': 'Gemeente, Kommandantuur, Burgerlijk Beheer van Oost-Vlaanderen, Etappen-Kommandant'}",policy,"Drukk. Sint-Antonius, Jos. Dooreman-Volekaert","Food rationing, municipal administration, wartime regulations",neutral,"{'people': ['WETTSTEIN'], 'location': ['MEIRELBEKE', 'EAST FLANDERS'], 'event': ['Rationnement'], 'organization': 'Gemeente, Kommandantuur, Burgerlijk Beheer van Oost-Vlaanderen, Etappen-Kommandant'}",pricing/rationing/control,"['meat', 'fat', 'pâté', 'sausages', 'livestock', 'coal']"
FL4985215_83_DIGI_0035_00085_VIEW_MAIN.jpg,-1,30/07/1916,Prohibition of Political Demonstrations,"This ordinance prohibits any political demonstration in public, including gatherings in the streets, cheering or jeering, closing shops, wearing specific clothes or symbols. Violations are punishable by up to 6 months imprisonment or a fine of up to 20,000 marks. Military courts are authorized to judge.","{'people': 'Freiherr VON BISSING', 'location': 'Brussels,Belgium', 'event': 'World War I', 'organization': 'Military courts'}",policy,Der General-Gouverneur in Belgien,Political Control,negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BRUSSEL', 'BELGIUM'], 'event': ['World War I'], 'organization': 'Military courts'}",other,[]
FL4985215_83_DIGI_0035_00085_VIEW_MAIN.jpg,-1,26/07/1916,Regulation of Butter Trade,"This ordinance regulates the butter trade, effective September 1, 1916. Only members of the butter sellers' association are allowed to trade butter professionally. Exceptions are made for non-professional sales by state and municipal administrations, consumer cooperatives, and sales by producers to consumers or the association. Unreliable butter traders can be excluded by the chairman of the civil administration. Violations are punishable by up to one year imprisonment or a fine of up to 10,000 marks. Military courts are authorized to judge.","{'people': 'Freiherr VON BISSING', 'location': 'Brussels,Belgium', 'event': 'World War I', 'organization': 'Fédération Nationale des Unions Professionnelles de Marchands et Producteurs de Beurre, Unions Professionnelles Provinciales de Marchands et Producteurs de Beurre'}",policy,Der General-Gouverneur in Belgien,Food Control,negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BRUSSEL', 'BELGIUM'], 'event': ['World War I'], 'organization': ['NATIONAL FEDERATION OF PROFESSIONAL UNIONS OF BUTTER MERCHANTS AND PRODUCERS', 'PROVINCIAL PROFESSIONAL UNIONS OF BUTTER MERCHANTS AND PRODUCERS']}",pricing/rationing/control,['butter']
FL4985589_156_DIGI_0035_00144_VIEW_MAIN.jpg,2,08/01/1917,Restrictions on Military Purchases from Farmers,"Military personnel without authorization from the Kommandantuur are prohibited from purchasing livestock, poultry, rabbits, hay, straw, eggs, or other requisitioned goods from farmers.","{'people': None, 'location': None, 'event': None, 'organization': 'Kommandantuur'}",policy,Gemeenteoverheid,"Military Control, Resource Restriction",negative,"{'people': [], 'location': [], 'event': [], 'organization': ['COMMANDANTUR']}",military,"['livestock', 'poultry', 'rabbits', 'hay', 'straw', 'eggs']"
FL4985589_156_DIGI_0035_00144_VIEW_MAIN.jpg,3,08/01/1917,Responsibility for Livestock Theft,"If livestock thefts occur and the perpetrator or stolen animals are not found, the victims will be held responsible and face penalties and fines.","{'people': None, 'location': None, 'event': 'Livestock theft', 'organization': None}",policy,Gemeenteoverheid,"Law and Order, Collective Punishment",negative,"{'people': [], 'location': [], 'event': ['Livestock Theft'], 'organization': []}",other,['livestock']
FL4985589_156_DIGI_0035_00144_VIEW_MAIN.jpg,4,08/01/1917,"Requirement to Breed Oxen, Prohibition of Using Cows for Field Work",Farmers are instructed to breed oxen for field work and are prohibited from using cows for agricultural tasks.,"{'people': None, 'location': None, 'event': None, 'organization': None}",policy,Gemeenteoverheid,Agricultural Regulation,negative,"{'people': [], 'location': [], 'event': [], 'organization': []}",other,[]
FL4985614_161_DIGI_0035_00149_VIEW_MAIN.jpg,-1,27/01/1917,Order to Deliver Milk to the Etappen-Kommandantuur in Ghent,"The Etappen-Kommandantuur orders that all milk in Ghent must be delivered to Augustijnenkaai 5, starting Monday, January 29, 1917. Farmers are urged to deliver all their milk, as non-compliance will be severely punished. Milk must be delivered daily to the town hall before 6:30 AM.","{'people': [], 'location': ['Ghent', 'Augustijnenkaai'], 'event': [], 'organization': ['Etappen-Kommandantuur', 'Gemeenteoverheid']}",policy,Gemeenteoverheid Meirelbeke,Food Control,negative,"{'people': [], 'location': ['GHENT', 'AUGUSTIJNENKAAI'], 'event': [], 'organization': ['Etappen-Kommandantuur', 'Gemeenteoverheid']}",pricing/rationing/control,['milk']
FL4985574_153_DIGI_0035_00143d_VIEW_MAIN.jpg,1,23/12/1916,"Ordinance on Flax, Processed Flax and Tow","This ordinance regulates the handling of flax, processed flax, and tow within the 4th Army's area. It mandates the reporting of flax stocks, sets maximum prices, prohibits unauthorized transport and sales, and outlines penalties for violations. The regulations aim to control the flax supply and prevent price gouging, ensuring availability for German military needs.","{'people': 'Herzog Albrecht von Württemberg', 'location': 'Kortrijk, Lokeren, Gent', 'event': 'World War I', 'organization': 'Etappen-Inspektion, Rohstoff-Abteilung, Vlasbureelen, Ortskommandanturen, German military courts'}",policy,"Der Oberbefehlshaber, Herzog ALBRECHT VON WÜRTEMBERG","Resource control, economic regulation",Neutral,"{'people': ['HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['KORTRIJK', 'LOKEREN', 'GHENT'], 'event': ['World War I'], 'organization': ['STAGE INSPECTORATE', 'RAW MATERIALS DEPARTMENT', 'FLAX OFFICES', 'LOCAL COMMAND', 'GERMAN MILITARY COURTS']}",pricing/rationing/control,"['flax', 'processed flax', 'tow']"
FL4985574_153_DIGI_0035_00143d_VIEW_MAIN.jpg,2,28/12/1916,Ordinance Regarding the Stocktaking and Use of Wands (Wissen),"This ordinance prohibits the sale and processing of wands without permission within the 4th Army area. It requires reporting of wand stocks, sets prices, and forbids unauthorized boiling and peeling. It also mandates timely cutting and proper care of wand crops, with penalties for violations including fines, imprisonment, and confiscation of goods.","{'people': 'Herzog Albrecht von Württemberg', 'location': 'Flanders', 'event': 'World War I', 'organization': 'Etappen-Inspektion 4 (Wirtschaftsausschuss), German military courts'}",policy,"Der Oberbefehlshaber, Herzog ALBRECHT VON WÜRTTEMBERG","Resource control, economic regulation",Neutral,"{'people': ['HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['FLANDERS'], 'event': ['World War I'], 'organization': ['STAGE INSPECTORATE 4 (ECONOMIC COMMITTEE)', 'GERMAN MILITARY COURTS']}",pricing/rationing/control,['wands']
FL4985574_153_DIGI_0035_00143d_VIEW_MAIN.jpg,3,01/01/1917,Extension of Mandate for West Flanders Registrar,"This ordinance extends the mandate of the registrar of the province of West Flanders, A Verougstraete, until June 30.","{'people': 'A Verougstraete, Herzog Albrecht von Württemberg', 'location': 'West-Vlaanderen', 'event': None, 'organization': None}",policy,"Der Oberbefehlshaber, Herzog ALBRECHT VON WÜRTTEMBERG",Administration,Neutral,"{'people': ['A VEROUGSTRAETE', 'HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['WEST FLANDERS'], 'event': [], 'organization': []}",other,[]
FL4985574_153_DIGI_0035_00143d_VIEW_MAIN.jpg,4,05/01/1917,"Amendment to Ordinance of December 16, 1916","This ordinance amends the ordinance of December 16, 1916, by extending the deadlines for declarations and deliveries to January 15, 1917, and January 31, 1917, respectively.","{'people': 'Herzog Albrecht von Württemberg', 'location': 'Flanders', 'event': None, 'organization': None}",policy,"Der Oberbefehlshaber, Herzog ALBRECHT VON WÜRTTEMBERG",Administrative adjustment,Neutral,"{'people': ['HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['FLANDERS'], 'event': [], 'organization': []}",other,[]
FL4985574_153_DIGI_0035_00143d_VIEW_MAIN.jpg,5,30/12/1916,"Supplement to the Ordinance of December 2, 1916 on the Use and Processing of Milk","This ordinance supplements the ordinance of December 2, 1916, regarding milk usage, specifying penalties for violations including fines and imprisonment.","{'people': 'Von Unger', 'location': 'Flanders', 'event': None, 'organization': 'Etappeninspekteur'}",policy,"Der Etappeninspekteur, VON UNGER","Resource control, punishment for violations",Negative,"{'people': ['VON UNGER'], 'location': ['FLANDERS'], 'event': [], 'organization': ['STAGE INSPECTORATE 4']}",pricing/rationing/control,['milk']
FL4985574_153_DIGI_0035_00143d_VIEW_MAIN.jpg,6,01/01/1917,"Ordinance Regarding Amendment of the Ordinance of October 25, 1915 and September 6, 1916",This ordinance amends previous ordinances regarding the monitoring and reporting system. It specifies that the reporting offices are responsible for monitoring male Belgians from the age of 17 to 45.,"{'people': 'Von Unger', 'location': 'Flanders, Belgium', 'event': None, 'organization': 'Meldeambten, Etappeninspekteur'}",policy,"Der Etappeninspekteur, VON UNGER","Surveillance, population control",Negative,"{'people': ['VON UNGER'], 'location': ['FLANDERS', 'BELGIUM'], 'event': [], 'organization': ['REGISTRATION OFFICE', 'STAGE INSPECTORATE 4']}",military,[]
FL4985504_139_DIGI_0035_00132_VIEW_MAIN.jpg,-1,24/11/1916,"Order to municipalities: Street names, house numbers, resident registry, and window boards","The military command orders municipalities to immediately provide street names and house numbers. They must also create a resident registry in alphabetical order, listing all residents with their addresses. Furthermore, each house must display a board on the street-facing window, showing the first name, last name, and date of birth of every person living in the house. A model is provided.","{'people': 'Wendling, Jan Van Steen, Jules Van Steen, Maria Van Steen, Simone Van Steen, Pieter De Coninck, Seraphine Sippens', 'location': 'Gent', 'event': None, 'organization': 'Mob. Etappen-Kommandantuur, 4. Armee, E. H. O., Sint-Antonius, Jos. Dooreman-Volckaert'}",policy,Mob. Etappen-Kommandantuur,Control and surveillance of the population,Neutral,"{'people': ['WENDLING', 'JAN VAN STEEN', 'JULES VAN STEEN', 'MARIA VAN STEEN', 'SIMONE VAN STEEN', 'PIETER DE CONINCK', 'SERAPHINE SIPPENS'], 'location': ['GHENT'], 'event': [], 'organization': ['MOBILE STAGE COMMAND', '4TH ARMY', 'E. H. O.', 'ST ANTONIUS', 'JOS. DOOREMAN-VOLCKAERT']}",other,[]
FL4985195_79_DIGI_0035_00081_VIEW_MAIN.jpg,-1,22/06/1916,Regulation on Keeping Pigeons,"This is a regulation issued by the German Governor-General in Belgium, von Bissing, concerning the keeping of pigeons. It outlines rules for confining pigeons to their lofts, registering them with local authorities, marking them with specific rings, and restrictions on trading or moving them. Penalties for violations, including imprisonment or fines, are also specified. Special provisions apply to the districts of Kortrijk and Doornik, where pigeons must be kept permanently locked up.","{'people': 'Freiherr von Bissing', 'location': 'Belgium, Kortrijk, Doornik', 'event': 'World War I', 'organization': 'German Governor-General, General-Gouvernement'}",policy,Der Generalgouverneur in Belgien,"Military control, restriction of civilian activities, pigeons",negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'KORTRIJK', 'DOORNIK'], 'event': ['World War I'], 'organization': ['GERMAN GOVERNOR-GENERAL', 'GERMAN GENERAL GOVERNMENT']}",pricing/rationing/control,['pigeons']
FL4985265_93_DIGI_0035_00093_VIEW_MAIN.jpg,-1,22/08/1916,Ordinance on Inventory of Textiles and Clothing,"This ordinance supplements the regulation of July 19, 1916, regarding the inventory of woven, knitted goods, and ribbons in Belgium. It specifies items that must be declared (towels, handkerchiefs, bed sheets, men's shirts, gloves, and scarves in certain quantities) and items that are exempt (embroidered ladies' handkerchiefs, stitched blankets, children's suspenders). It also addresses the calculation of fabric quantities and extends the deadline for declaration and separation to August 28, 1916. The ordinance instructs that lists and samples must be sent free of postage.","{'people': 'Freiherr VON BISSING', 'location': 'België, Brussel', 'event': 'stapelopneming van weefsels gemaakte en gebreide goederen en van lint waren', 'organization': 'Der General-Gouverneur in Belgien'}",policy,Der General-Gouverneur in Belgien,Economic Regulations,neutral,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['Stapelopneming van Weefsels Gemaakte en Gebreide Goederen en van Lint Waren'], 'organization': ['GOVERNOR GENERAL IN BELGIUM']}",pricing/rationing/control,"['towels', 'handkerchiefs', 'bed sheets', ""men's shirts"", 'gloves', 'scarves', 'woven goods', 'knitted goods', 'ribbons']"
FL4985534_145_DIGI_0035_00138_VIEW_MAIN.jpg,-1,13/12/1916,Ordinance Regarding Maximum Milk Prices,"This ordinance, dated December 13, 1916, modifies the ordinance of October 12, 1916, regarding the determination of maximum prices. It sets the maximum price for milk at 0.25 francs per liter for retail sales, and 0.30 francs per liter for Ghent.","{'people': 'Herzog Albrecht von Wurttemberg', 'location': 'Gent', 'event': None, 'organization': '4 Leger'}",policy,"Drukk. Sint-Antonius, Jos. Dooreman-Volckaert.","Price controls, Food supply",Neutral,"{'people': ['HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['GHENT'], 'event': [], 'organization': ['4TH ARMY']}",pricing/rationing/control,['milk']
FL4985205_81_DIGI_0035_00083_VIEW_MAIN.jpg,-1,19/07/1916,"Regulation on Trade in Textiles, Knitwear and Ribbons in Belgium","This regulation, issued by the German Governor-General in Belgium, concerns the trade of textiles, knitwear, and ribbons. The 'Militärisches Textil-Beschaffungsamt' in Brussels has the right to acquire 75% of these goods from individuals required to declare them. If an agreement on price cannot be reached, the office can expropriate the goods. The regulation specifies price limits for various categories of textiles. It also outlines penalties for refusing to hand over expropriated items or for unauthorized dealing with confiscated goods. Goods belonging to the 'Commission for Relief in Belgium' or the 'Nationaal Hulp- en Voedingskomiteit' are exempt.","{'people': 'Freiherr VON BISSING', 'location': 'Belgium, Brussel', 'event': 'World War I', 'organization': 'Militärisches Textil-Beschaffungsamt, Commission for Relief in Belgium, Nationaal Hulp- en Voedingskomiteit, Reichsentschädigungskommission'}",policy,Der Generalgouverneur in Belgien,Economic Control,Negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['World War I'], 'organization': ['MILITARY TEXTILE PROCUREMENT OFFICE', 'COMMISSION FOR RELIEF IN BELGIUM', 'NATIONAL RELIEF AND FOOD COMMITTEE', 'REICHSENTSCHÄDIGUNGSKOMMISSION']}",pricing/rationing/control,"['textiles', 'knitwear', 'ribbons']"
FL4985325_105_DIGI_0035_00103_VIEW_MAIN.jpg,-1,23/07/1918,Announcement Regarding Seizure Authorizations,"This announcement clarifies the rules for individuals authorized to conduct seizures within the General Government's territory. Only those with a valid identification card, bearing the official seal and expiration date, are permitted to perform seizures and related assessments. Misuse of these cards will be severely punished. The card must be presented before any action, loss must be reported immediately, and the card must be returned upon expiration. Civilians performing seizures must also show their personal identification document. A receipt must be provided to the former owner, detailing the seizure.","{'people': 'Freiherr VON FALKENHAUSEN', 'location': 'Belgien, Brussel', 'event': 'inbeslagnemingen', 'organization': 'Generaal Gouvernement'}",policy,Der Generalgouverneur in Belgien,"Law and Order, Resource Control",Neutral,"{'people': ['FREIHERR VON FALKENHAUSEN'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['Inbeslagnemingen'], 'organization': ['GERMAN GENERAL GOVERNMENT']}",other,[]
FL4985454_129_DIGI_0035_00122_VIEW_MAIN.jpg,-1,21/09/1916,Maximum Prices for Hay and Straw Set by Military Command,"The Etappen-Kommandantur of the 4th Army has set maximum prices for hay and straw. Weidenhooi is priced at 6 franks per 100 kg, Klaverhooi at 8 franks per 100 kg, and straw at 4 franks per 100 kg. All previous regulations regarding hay and straw are voided.","{'people': 'Wettstein', 'location': 'Flanders', 'event': 'Setting maximum prices for hay and straw', 'organization': 'Etappen-Kommandantur of the 4th Army, Landwirt Betriebstelle'}",policy,Mob. Etappen-Kommandantuur,"Agriculture, Price Control",neutral,"{'people': ['WETTSTEIN'], 'location': ['FLANDERS'], 'event': ['Setting Maximum Prices for Hay and Straw'], 'organization': 'Etappen-Kommandantur of the 4th Army, Landwirt Betriebstelle'}",pricing/rationing/control,"['hay', 'straw']"
FL4985130_66_DIGI_0035_00068_VIEW_MAIN.jpg,-1,12/02/1916,Ordinance Regarding Changes and Additions to Butter Trade Regulations,"This ordinance modifies and supplements the regulation of November 30, 1915, concerning trade in butter. It sets fixed prices for butter until April 15th, differentiating between sweet and salted butter, and further categorizing each by water content. Only individuals who traded butter before August 1, 1914, and possess a permit from the civil commissioners are allowed to continue the trade from February 25, 1916. The permit is valid within the province where the trader's business is located, with exceptions granted by the 'Verwaltungschef'. Violations are subject to Article 9 of the November 30, 1915, ordinance, and German military courts have jurisdiction.","{'people': 'Freiherr VON BISSING', 'location': 'Brussel, België', 'event': 'World War I', 'organization': 'Duitsche krijgsrechtbanken'}",policy,Der General-Gouverneur in Belgien,Food Regulation,neutral,"{'people': ['FREIHERR VON BISSING'], 'location': ['BRUSSEL', 'BELGIUM'], 'event': ['World War I'], 'organization': 'Duitsche krijgsrechtbanken'}",pricing/rationing/control,['butter']
