id,is_appartment,area,added_time,bedrooms,new_building,postcode,lat,lon,advertiser,foto_amount,is_promoted,subtype,sticker,price_drop_date,energy_value,energy_label,province,price
tr177,True,85.0,112829203,1.0,0,9700,50.83937736,3.61229409,Delestré immobiliën,26.0,1,Assistentie-appartement,,,65.0,a,Oost-Vlaanderen,299000.0
tr178,False,138.0,138268621,3.0,0,4610,50.6419936,5.66391,WOLFS L'Immobilière,23.0,1,Woning,price_drop,2025-01-27 21:51:54,466.0,f,Luik,280000.0
tr179,False,158.0,132894406,4.0,0,9000,51.06621,3.72088,i-Moov,14.0,1,Woning,,,,c,Oost-Vlaanderen,380000.0
tr180,False,143.0,142718668,3.0,0,8770,50.92284,3.241778,Fundament Vastgoed,22.0,1,Woning,new,,328.0,d,West-Vlaanderen,249000.0
tr181,True,,141466909,0.0,0,2018,51.21025,4.419028,JURIMMO BVBA,7.0,1,Studio,,,185.0,b,Antwerpen,139900.0
tr182,False,108.0,131746064,2.0,0,9690,50.77331,3.483292,Immo Roman - Kantoor Kluisbergen,15.0,1,Woning,,,277.0,c,Oost-Vlaanderen,177000.0
tr183,False,125.0,141984175,2.0,0,9600,50.73418808,3.603200912,Office Ronse,14.0,1,Woning,,,285.0,c,Oost-Vlaanderen,149500.0
tr184,False,167.0,134536519,2.0,0,9130,51.28682,4.17878,Walls Vastgoedmakelaars - Antwerpen,42.0,1,Woning,price_drop,2025-01-29 18:04:08,158.0,b,Oost-Vlaanderen,595000.0
tr185,False,208.0,142672595,6.0,0,2530,51.16256,4.497365,Heylen Vastgoed - Mortsel,27.0,1,Eengezinswoning,new,,347.0,d,Antwerpen,699000.0
tr186,True,,141272581,3.0,1,8500,50.83236,3.256423,Immpact,7.0,1,Appartement,,,0.0,a+,West-Vlaanderen,324500.0
tr187,True,88.0,141375260,2.0,0,8400,51.2102464,2.905391,Seys vastgoed,10.0,1,Appartement,,2025-01-20 20:52:11,659.0,f,West-Vlaanderen,139000.0
tr188,False,178.0,143019107,4.0,0,3300,50.81002,4.92924,Co immo Glabbeek,41.0,1,Woning,new,,88.0,a,Vlaams-Brabant,409000.0
tr189,True,172.0,140856119,3.0,0,1050,50.83002,4.37293,CD Properties,14.0,1,Appartement,,,154.0,d,Hoofdstedelijk Gewest Brussel,780000.0
tr190,False,154.0,137139955,3.0,1,3530,51.0197412,5.3857695,Vastgoed C - verkoop,4.0,1,Woning,,,,,Limburg,354000.0
tr191,False,113.0,131105969,0.0,0,9770,50.9007583,3.5026058,ERA Bossuyt (Waregem),5.0,1,Woning,,,1589.0,f,Oost-Vlaanderen,110000.0
tr192,True,142.0,105863370,2.0,0,9120,51.2162293,4.2484964,Huyzen Beveren,8.0,1,Appartement,,,,,Oost-Vlaanderen,485000.0
tr193,False,137.0,139131140,4.0,0,4920,50.4678186,5.6785881,SCHMIDTIMMO,24.0,1,Woning,,,251.0,c,Luik,269000.0
tr194,True,127.0,132136218,2.0,1,9900,51.18245,3.571104,Aclea,27.0,1,Duplex,,,,,Oost-Vlaanderen,375000.0
tr195,True,275.0,92037679,3.0,0,2950,51.33134,4.43599,Antwerp Sotheby's International Realty,15.0,1,Appartement,,,,b,Antwerpen,840000.0
tr196,False,319.0,107422836,14.0,0,6180,50.460973,4.3824788,Immobilière Del Bianco Courcelles,27.0,1,Woning,,,743.0,g,Henegouwen,349000.0
tr197,False,119.0,127381741,3.0,0,7542,50.65554,3.399814,Relay Immo,17.0,1,Woning,price_drop,2025-01-27 15:07:56,224.0,c,Henegouwen,315000.0
tr198,True,57.0,133683980,2.0,0,2000,51.2317165,4.4160797,Invast,21.0,1,Appartement,,2024-11-07 21:06:24,43.0,a,Antwerpen,345000.0
tr199,True,133.0,122363745,3.0,1,1730,50.902680999,4.214119166,VALIMMAS,17.0,1,Duplex,,,,,Vlaams-Brabant,403000.0
tr200,False,348.0,141525217,7.0,0,8600,50.99993,2.799155,Diksimmo Diksmuide,22.0,1,Woning,,,265.0,c,West-Vlaanderen,299000.0
tr201,False,,141856173,3.0,0,8540,50.85284,3.35541,de huiskamer bij Tine Dujardin,19.0,1,Woning,,,316.0,d,West-Vlaanderen,334000.0
tr202,False,157.0,142670295,2.0,0,1600,50.7877166,4.2818899,Living Stone Dilbeek,21.0,1,Woning,new,,,,Vlaams-Brabant,345000.0
tr203,False,169.4,124161286,3.0,1,3500,50.9081263,5.317095,Dewaele - Hasselt verkoop,20.0,1,Woning,,,,,Limburg,349576.0
tr204,False,168.0,135834654,3.0,0,3270,50.97836,4.985771,Immo Persyn - Scherpenheuvel,29.0,1,Woning,,,147.0,b,Vlaams-Brabant,359000.0
tr205,False,227.0,138154972,4.0,0,8560,50.83946,3.166291,immoBigsand,23.0,1,Woning,,,250.0,c,West-Vlaanderen,329500.0
tr206,True,142.0,142580622,3.0,0,2280,51.19192,4.739607,Heylen Vastgoed - Herentals,19.0,1,Appartement,new,,187.0,b,Antwerpen,244000.0
tr207,True,108.0,120954753,2.0,0,9050,51.03247,3.74422,IMMOMATCH,16.0,1,Appartement,,,144.0,b,Oost-Vlaanderen,360000.0
tr208,True,112.0,141787988,2.0,0,7500,50.60161,3.38159,Henro Immobilier,9.0,1,Appartement,,,156.0,b,Henegouwen,170000.0
tr209,True,79.0,134201732,2.0,1,2320,51.404665,4.7612182,ERA NOORD (Hoogstraten),20.0,1,Gelijkvloers app.,,,,,Antwerpen,350000.0
tr210,False,143.35,141371309,2.0,1,2560,51.1322562,4.6939594,Solitt Nijlen,24.0,1,Eengezinswoning,,,,,Antwerpen,365000.0
tr211,True,94.5,141377637,2.0,1,5100,50.45001,4.88054,Latour & Petit Namur Vente,10.0,1,Appartement,,,84.0,a,Namen,275000.0
tr212,False,,141868007,3.0,0,8020,51.09741007,3.20879434,DENOO & DEWITTE,26.0,1,Woning,,,570.0,f,West-Vlaanderen,195000.0
tr213,True,83.34,136364041,2.0,1,5100,50.45001,4.88054,Latour & Petit Namur Neuf,17.0,1,Appartement,,,,,Namen,287206.61
tr214,True,96.0,134038374,3.0,0,2100,51.22361,4.480736,Heylen Vastgoed - Deurne,14.0,1,Appartement,,,173.0,b,Antwerpen,195000.0
tr215,True,152.0,139536759,3.0,0,2020,51.19108,4.397096,VIA Immobiliën,25.0,1,Appartement,,,254.0,c,Antwerpen,619000.0
tr216,False,145.0,115808233,3.0,0,7370,50.3901,3.7975,Logissim,13.0,1,Eengezinswoning,,2024-05-29 23:14:52,425.0,e,Henegouwen,90000.0
tr217,False,175.0,134773373,3.0,0,9160,51.097428638,3.969263435,Woonhoek Vastgoed,23.0,1,Bungalow,,,668.0,f,Oost-Vlaanderen,430000.0
tr218,True,79.28,134162294,2.0,1,7000,50.445415,3.9440356,We Invest Mons,17.0,1,Appartement,,,,a,Henegouwen,260000.0
tr219,True,85.0,134516291,2.0,0,8400,51.231169,2.915835,Agence Vermeersch,28.0,1,Appartement,price_drop,2025-01-28 17:51:34,159.0,b,West-Vlaanderen,212000.0
tr220,True,102.0,137621100,3.0,0,8700,51.000479899,3.328672825,VASTGOED DEMEYER PITTEM,14.0,1,Appartement,,,532.0,f,West-Vlaanderen,235000.0
tr221,False,,136699501,3.0,0,3631,50.94154,5.71628,Vastgoed Lumaro Lanklaar,19.0,1,Woning,,,1108.0,f,Limburg,129000.0
tr222,False,213.0,141523548,3.0,0,8600,51.07196,2.79376,Partners in Vastgoed,30.0,1,Woning,,,328.0,d,West-Vlaanderen,227000.0
tr223,False,148.0,140822606,3.0,0,2060,51.22572795,4.434509592,,18.0,1,,,,155.0,b,Antwerpen,360000.0
tr224,False,112.0,143103299,3.0,0,7130,50.41453,4.17073,Label Propriete,9.0,1,Woning,new,,,f,Henegouwen,118000.0
tr225,False,205.0,137920444,3.0,0,1755,50.7770715,4.1167363,Unicas,10.0,1,Eengezinswoning,,,,a,Vlaams-Brabant,465574.0
tr226,False,190.0,141248917,3.0,0,8610,51.0285,3.053171,Crevits - Sys Vastgoed,16.0,1,Woning,,,593.0,f,West-Vlaanderen,290000.0
tr227,False,,131078726,4.0,0,9940,51.18308,3.731011,Vastgoed Dylan,4.0,1,Woning,,,0.0,a+,Oost-Vlaanderen,395000.0
tr228,False,145.0,139883398,3.0,0,8211,51.0926237,3.114271905,Yannick Haesaert,27.0,1,,,,279.0,c,West-Vlaanderen,339000.0
tr229,False,,137552153,2.0,0,1570,50.76399,4.02571,Groep BG,28.0,1,Cottage,,,830.0,f,Vlaams-Brabant,199000.0
tr230,True,128.88,131593897,3.0,0,9940,51.12293928,3.73670439,Arch-immo,26.0,1,Duplex,,,,,Oost-Vlaanderen,460000.0
tr231,False,246.0,94252164,3.0,0,5000,50.46407,4.86043,Ebimmo,14.0,1,Woning,,2023-08-19 20:17:06,317.0,d,Namen,299000.0
tr232,False,433.5,141162599,2.0,0,9660,50.76629,3.781864,Immo Nobels,8.0,1,Woning,,,584.0,f,Oost-Vlaanderen,395000.0
tr233,True,80.0,134550169,2.0,0,9308,50.963153365,4.039815228,Immo Lierman,11.0,1,Appartement,,,,,Oost-Vlaanderen,269000.0
tr234,True,158.0,140925966,3.0,0,3500,50.91695,5.341302,Boes & Boes Residentieel Vastgoed,25.0,1,Appartement,,,92.0,a,Limburg,599000.0
tr235,False,147.0,121589856,2.0,0,3840,50.81306,5.283374,Canius Real Estate,15.0,1,Eengezinswoning,,,,,Limburg,308000.0
tr236,True,220.0,96719990,3.0,0,1200,50.8389495,4.4120929,Immo Le Lion,16.0,1,Appartement,,2024-10-18 21:49:45,122.0,c,Hoofdstedelijk Gewest Brussel,830000.0
tr237,True,65.0,134201733,1.0,1,2320,51.404665,4.7612182,ERA NOORD (Hoogstraten),20.0,1,Appartement,,,,,Antwerpen,272500.0
tr238,False,55.0,141360692,1.0,0,3001,50.86853,4.667898,Immo Jan Stas,12.0,1,Woning,,,150.0,b,Vlaams-Brabant,140000.0
tr239,False,118.0,143075295,4.0,0,9520,50.92522,3.850005,Sint-Lievens-Houtem,13.0,1,Woning,new,,1330.0,f,Oost-Vlaanderen,249000.0
tr240,True,76.0,139537228,2.0,0,6700,49.68467,5.817058,Double V Immo,9.0,1,Appartement,,,152.0,b,Luxemburg,345000.0
tr241,False,243.0,139991649,4.0,0,2980,51.257785748,4.610599279,sensum vastgoed,30.0,1,Villa,,,391.0,d,Antwerpen,675000.0
tr242,True,83.0,133597060,3.0,1,9290,51.0375487,3.9821668,Immo Lot,9.0,1,Appartement,,,,,Oost-Vlaanderen,369000.0
tr243,False,325.0,142758623,7.0,0,2627,51.1263233,4.3328526,VAN REETH VASTGOED,30.0,1,Woning,new,,388.0,d,Antwerpen,325000.0
tr244,True,100.0,138870030,2.0,0,1700,50.8430548,4.2569462,Living Stone Dilbeek,21.0,1,Appartement,,,185.0,b,Vlaams-Brabant,190000.0
tr245,False,175.0,133672675,3.0,0,9310,50.95977,4.10589,NB-Projects,3.0,1,Woning,,,,,Oost-Vlaanderen,520451.0
tr246,False,140.0,125358379,4.0,0,4420,50.61874,5.523343,Antoine Immobilier Nandrin,13.0,1,Woning,,2024-07-22 10:32:47,457.0,f,Luik,179000.0
tr247,False,241.0,142759432,4.0,0,9240,51.0771334,4.0411799,Immo Lot,16.0,1,Bel-étage,new,,333.0,d,Oost-Vlaanderen,359000.0
tr248,False,278.0,106893376,4.0,0,4770,50.31999,6.266996,EURINVESCO,44.0,1,Woning,,,,,Luik,995000.0
tr249,False,,141537494,3.0,0,8930,50.7959,3.18905,bix estate,13.0,1,Woning,,,337.0,d,West-Vlaanderen,175000.0
tr250,False,180.0,123834093,2.0,0,4357,50.6326157,5.3249725,Immobilière Borremans,12.0,1,Woning,,,402.0,e,Luik,265000.0
tr251,False,140.0,133574738,2.0,0,9000,51.06147,3.710857,Century 21 - Woonkantoor,13.0,1,Gemengd gebruik,,,375.0,d,Oost-Vlaanderen,399000.0
tr252,False,169.0,142133124,3.0,0,9600,50.75542,3.589467,Vastgoed Karoline,20.0,1,Woning,,,181.0,b,Oost-Vlaanderen,259000.0
tr253,False,172.0,142373996,3.0,0,9030,51.08295,3.677989,Convas,18.0,1,Bungalow,,,659.0,f,Oost-Vlaanderen,475000.0
tr254,True,94.0,131515785,2.0,1,9120,51.2128206,4.2551169,Dewaele - Beveren,6.0,1,Appartement,,,,,Oost-Vlaanderen,300777.0
tr255,True,105.81,134162277,2.0,1,7000,50.445415,3.9440356,We Invest Mons,17.0,1,Appartement,,,,a,Henegouwen,265000.0
tr256,False,126.0,143162668,0.0,0,8710,50.91728,3.34671,Immo Dochy,5.0,1,Woning,new,,626.0,f,West-Vlaanderen,250000.0
tr257,True,92.45,142660524,2.0,1,9800,50.9818,3.54881,ACASA,6.0,1,Appartement,new,,,,Oost-Vlaanderen,593000.0
tr258,True,81.0,141375260,2.0,0,8400,51.224024,2.9106988,Seys vastgoed,17.0,1,Appartement,,,250.0,c,West-Vlaanderen,310000.0
tr259,True,101.0,141287881,2.0,0,3000,50.88014,4.684096,Immo-Time,20.0,1,Appartement,,,108.0,b,Vlaams-Brabant,399000.0
tr260,True,89.0,142124288,2.0,0,2100,51.22224,4.47029,JANSSEN EN JANSSEN Merksem,22.0,1,Gelijkvloers app.,,,205.0,c,Antwerpen,249000.0
tr261,False,180.0,130388893,5.0,0,7750,50.72882,3.53582,Vastgoed Coorevits,27.0,1,Woning,,2025-01-08 18:00:29,225.0,c,Henegouwen,359000.0
tr262,False,195.3,142144030,3.0,0,9660,50.80197,3.76651,NB-Projects,5.0,1,Woning,,,,,Oost-Vlaanderen,521921.0
tr263,True,68.0,138673317,1.0,0,9000,51.03875,3.735528,Century 21 - Woonkantoor,13.0,1,Appartement,,,253.0,c,Oost-Vlaanderen,239000.0
tr264,False,196.0,124067112,3.0,0,3583,51.03505,5.162154,Grosfeld lokaal vastgoed ,32.0,1,Woning,,,530.0,f,Limburg,248000.0
tr265,False,384.0,142417010,3.0,0,2490,51.14737,5.119295,Heylen Exclusief,30.0,1,Eengezinswoning,,,122.0,b,Antwerpen,599000.0
tr266,False,110.0,139537974,3.0,0,7390,50.43346,3.86504,Logissim,11.0,1,Eengezinswoning,,,516.0,g,Henegouwen,90000.0
tr267,True,74.0,135216710,2.0,0,8500,50.8319883,3.2757718,Leonards Immobiliën,11.0,1,Appartement,,,210.0,c,West-Vlaanderen,189000.0
tr268,False,100.0,138427678,2.0,0,9280,50.99526,4.14603,Hestor,11.0,1,Woning,,,1584.0,f,Oost-Vlaanderen,125000.0
tr269,True,137.0,140541439,2.0,1,3600,50.9611387,5.4506919,ERA Nobis (Genk),26.0,1,Appartement,,,,,Limburg,349000.0
tr270,False,80.0,141883123,2.0,0,8310,51.19508,3.26209,Clevers Immobiliën,15.0,1,Woning,,,1178.0,f,West-Vlaanderen,229000.0
tr271,False,198.0,141945945,3.0,1,8700,50.98996,3.330529,Dumobil,12.0,1,Woning,,,19.0,a,West-Vlaanderen,448500.0
tr272,False,308.0,142572791,3.0,0,2460,51.24127,4.98329,Heylen Vastgoed - Turnhout,23.0,1,Eengezinswoning,new,,543.0,f,Antwerpen,299000.0
tr273,True,93.0,136970999,2.0,1,8610,51.0280326,3.0226484,VICUS VASTGOED,16.0,1,Appartement,,,,,West-Vlaanderen,249500.0
tr274,True,73.0,137620252,2.0,0,9000,51.05091,3.731498,Block Vastgoed,11.0,1,Appartement,,2024-12-13 14:28:31,187.0,b,Oost-Vlaanderen,278000.0
tr275,False,171.0,138356821,3.0,0,9100,51.1694,4.137476,Axel Lenaerts makelaars Waasland,14.0,1,Rijwoning,,,717.0,f,Oost-Vlaanderen,232500.0
tr276,True,116.6,123748896,3.0,1,5000,50.45655,4.84814,Latour & Petit Namur Neuf,8.0,1,Appartement,,,86.0,b,Namen,307000.0
tr277,False,200.0,142470818,3.0,0,1030,50.86518,4.38365,Espace Immo Brussels Centre,14.0,1,Eengezinswoning,,,199.0,d-,Hoofdstedelijk Gewest Brussel,565000.0
tr278,False,217.0,135213578,4.0,0,8740,50.9910945,3.2428298,ERA Lafaut (Tielt),23.0,1,Eengezinswoning,,,215.0,c,West-Vlaanderen,345000.0
tr279,False,180.0,91105771,3.0,0,6030,50.39935,4.39124,L'ETUDE DES PROPRIETAIRES,24.0,1,Woning,,,581.0,g,Henegouwen,199999.0
tr280,False,180.0,141966750,2.0,0,6140,50.41318,4.34376,CLUB IMMOBILIER,12.0,1,Villa,,,228.0,c,Henegouwen,328000.0
tr281,False,200.0,139955168,3.0,0,8520,50.85364625,3.295935762,,21.0,1,Rijwoning,,,292.0,c,West-Vlaanderen,270000.0
tr282,False,200.0,135901105,4.0,1,2490,51.1877789,5.2378367,IMMO VL Mol,15.0,1,Woning,,,-12.0,,Antwerpen,390000.0
tr283,True,,136957244,2.0,0,8660,51.10503,2.594859,Agence Driemo,17.0,1,Appartement,,,200.0,b,West-Vlaanderen,469000.0
tr284,False,180.0,141351208,3.0,0,3990,51.15218853,5.50515184,CLOET & VANHOUT,30.0,1,Woning,,,607.0,f,Limburg,180000.0
tr285,True,94.0,138288299,2.0,1,9120,51.213522453,4.254935682,Dewaele - Beveren,6.0,1,Appartement,,,,,Oost-Vlaanderen,319770.0
tr286,False,135.0,141877779,3.0,0,9960,51.21854,3.74462,Immo Francois - Maldegem,25.0,1,Woning,,,685.0,f,Oost-Vlaanderen,327000.0
tr287,True,110.0,140587136,3.0,0,3700,50.77683,5.46054,Leroi Immobiliën,28.0,1,Appartement,,,212.0,c,Limburg,265000.0
tr288,False,140.0,137229457,3.0,0,9900,51.1882242,3.5725344,ERA Thuis,21.0,1,Woning,,,625.0,f,Oost-Vlaanderen,235000.0
tr289,True,252.0,142133004,5.0,0,9000,51.04038,3.714708,Convas,38.0,1,Appartementsgebouw,,,327.0,d,Oost-Vlaanderen,895000.0
tr290,True,115.0,141290221,2.0,0,3720,50.85678,5.386585,VDV Van der Veken,26.0,1,Appartement,,,153.0,b,Limburg,285000.0
tr291,False,128.0,114084542,2.0,0,7700,50.74848,3.207567,Max'Invest,11.0,1,Woning,,2024-04-05 22:25:14,189.0,c,Henegouwen,175000.0
tr292,True,84.0,141807752,2.0,0,2627,51.1193644,4.3358317,Arcasa,8.0,1,Appartement,,,246.0,c,Antwerpen,219000.0
tr293,False,130.0,138185852,3.0,0,2910,51.46939,4.45432,JANSSEN EN JANSSEN Gooreind Wuustwezel,20.0,1,Woning,,,540.0,f,Antwerpen,315000.0
tr294,False,127.0,139043980,4.0,0,6980,50.1825996,5.5758053,ERA B-Lux (Marche-en-Famenne),12.0,1,Eengezinswoning,,,257.0,d,Luxemburg,195000.0
tr295,True,109.0,131175139,2.0,0,3001,50.865811858,4.701091647,Living Stone Leuven,25.0,1,Duplex,,,204.0,c,Vlaams-Brabant,340000.0
tr296,True,82.0,125202868,1.0,1,9600,50.7442,3.592521,Assist RED bvba,38.0,1,Appartement,,,100.0,a,Oost-Vlaanderen,215000.0
tr297,False,205.8,122109991,3.0,0,1770,50.8695649,4.0901802,Topo Immo Liedekerke,9.0,1,Woning,,,,,Vlaams-Brabant,485000.0
tr298,False,134.0,142070566,4.0,0,8900,50.84844,2.890106,Sofimo Ieper,18.0,1,Woning,,,460.0,e,West-Vlaanderen,239000.0
tr299,False,188.0,141504180,3.0,1,7750,50.74378,3.50668,Immo Roman - Kantoor Kluisbergen,13.0,1,Woning,,,,,Henegouwen,384900.0
tr300,False,404.0,137822579,4.0,0,8900,50.855642,2.886891,Home hunters,22.0,1,Herenwoning,,,396.0,d,West-Vlaanderen,625000.0
tr301,False,109.0,127982558,2.0,0,6660,50.1419014,5.6912202,ARDENNE IMMO,52.0,1,Woning,,2024-10-29 21:39:26,500.0,f,Luxemburg,170000.0
tr302,True,72.0,142142616,2.0,0,2100,51.22244,4.46584,One Vastgoed - Deurne,9.0,1,Appartement,,,,c,Antwerpen,219000.0
tr303,True,30.0,123650359,0.0,0,3000,50.87352,4.709065,Liekens Vastgoed & Beheer,8.0,1,Appartement,,,212.0,c,Vlaams-Brabant,215000.0
tr304,False,260.0,142328858,5.0,1,9340,50.9678998,3.9911392,Goeman Vastgoed Lede - Dendermonde,23.0,1,Woning,,,,,Oost-Vlaanderen,487000.0
tr305,False,105.0,138147840,3.0,0,9950,51.15109733,3.61410059,IMMO CVH,16.0,1,Woning,,,276.0,c,Oost-Vlaanderen,315000.0
tr306,False,290.0,125780483,3.0,0,3360,50.85377,4.79943,Immolight,21.0,1,Woning,,,561.0,f,Vlaams-Brabant,375000.0
tr307,False,182.0,142154097,4.0,0,2610,51.1521202,4.386537,ERA De Kern (Wilrijk),24.0,1,Eengezinswoning,,,130.0,b,Antwerpen,365000.0
tr308,True,117.5,141548943,3.0,1,1410,50.717374309,4.393785596,Latour & Petit Wat Vente,6.0,1,Duplex,,,81.0,a,Waals-Brabant,517750.0
tr309,False,114.0,115478254,3.0,0,2400,51.21489,5.112462,Mol Matimmo Vastgoed,15.0,1,Eengezinswoning,,,376.0,d,Antwerpen,199000.0
tr310,True,95.0,139474879,3.0,0,9300,50.9319058,4.0296456,Kurtimmo,11.0,1,Appartement,,,225.0,c,Oost-Vlaanderen,185000.0
tr311,False,200.0,139046062,3.0,0,2480,51.24253,5.09063,Your Real Estate_5792 Domestic makelaars Beerse,18.0,1,Woning,,,382.0,d,Antwerpen,359000.0
tr312,True,224.0,135418277,4.0,0,2018,51.21836,4.42419,Makelaarskantoor De Meester,13.0,1,Appartement,,,237.0,c,Antwerpen,590000.0
tr313,False,160.0,134463511,4.0,0,2900,51.25924118,4.50381943,de Huisleverancier B.V.B.A.,28.0,1,Rijwoning,,2024-11-29 05:46:46,244.0,c,Antwerpen,329900.0
tr314,False,199.96,138966700,5.0,0,4821,50.60163,5.862974,Flech'Euro,26.0,1,Woning,,,208.0,c,Luik,199000.0
tr315,True,138.0,136941408,2.0,0,2100,51.2266292,4.4725422,ERA De Kern (Boechout),13.0,1,Appartement,,,246.0,c,Antwerpen,275000.0
tr316,False,90.3,138004030,1.0,0,2800,51.0328141,4.4944531,Living Stone Mechelen,18.0,1,Woning,,,506.0,f,Antwerpen,215000.0
tr317,True,,141342348,2.0,0,3440,50.82814817,5.10363964,GEERINCKX & CALLEWAERT,30.0,1,Appartement,,,359.0,d,Vlaams-Brabant,289000.0
tr318,False,327.48,139476672,5.0,0,4760,50.35031,6.376411,Immo Peter,31.0,1,Fermette,,,269.0,d,Luik,389000.0
tr319,False,132.0,141863579,3.0,0,8790,50.8777,3.418617,Bordes,29.0,1,Woning,,,389.0,d,West-Vlaanderen,284000.0
tr320,False,390.0,143188915,5.0,0,3212,50.87966089,4.78310196,CDS IMMO Leuven,25.0,1,Cottage,new,,317.0,d,Vlaams-Brabant,775000.0
tr321,True,70.31,112103204,1.0,1,5000,50.4672459,4.8639064,Latour & Petit Namur Neuf,14.0,1,Appartement,,,,,Namen,250000.0
tr322,False,126.0,137034335,3.0,1,2450,51.12832,5.08927,Vast & Goed Makelaars,16.0,1,Woning,,,,a,Antwerpen,321000.0
tr323,False,104.0,140854180,1.0,0,2600,51.19949,4.42475,Walls Vastgoedmakelaars - Antwerpen,10.0,1,Woning,,,260.0,c,Antwerpen,275000.0
tr324,False,104.0,143018789,2.0,0,8820,51.0520435,3.0713109,VICUS VASTGOED,10.0,1,Woning,new,,1460.0,f,West-Vlaanderen,525000.0
tr325,True,105.0,137059351,3.0,0,4672,50.6926645,5.6978188,WOLFS L'Immobilière,24.0,1,Appartement,,2024-12-05 21:55:24,219.0,c,Luik,225000.0
tr326,False,244.0,142404893,3.0,0,8970,50.85732,2.72272,Habitat Poperinge,18.0,1,Woning,,,,e,West-Vlaanderen,130000.0
tr327,False,127.0,141750483,3.0,0,2845,51.11384,4.326386,Home4You,15.0,1,Eengezinswoning,,,274.0,c,Antwerpen,308000.0
tr328,False,155.0,143189119,3.0,1,9290,51.02284,4.00058,Immo Da Vinci Gent,21.0,1,Woning,new,,59.0,a,Oost-Vlaanderen,549000.0
tr329,False,144.5,141353421,3.0,0,8380,51.309056693,3.19512866,Residentie Vastgoed,16.0,1,Woning,,,416.0,e,West-Vlaanderen,199000.0
tr330,False,106.54,135921479,3.0,1,8531,50.875928,3.31283,J-Estate,29.0,1,Woning,,,,,West-Vlaanderen,343100.0
tr331,True,50.0,142572470,2.0,0,2018,51.21299,4.425766,Carl Martens Immobilien ,7.0,1,Appartement,new,,136.0,b,Antwerpen,185000.0
tr332,False,178.6,132987532,3.0,1,2520,51.16577,4.61195,Heylen Vastgoed - Lier,19.0,1,Eengezinswoning,,,,,Antwerpen,459000.0
tr333,False,160.0,139043980,3.0,1,6980,50.1837508,5.6083713,ERA B-Lux (Marche-en-Famenne),5.0,1,Villa,,,,,Luxemburg,295000.0
tr334,False,125.0,135790152,3.0,0,7880,50.74197,3.736419,Immobilière Dumoulin,26.0,1,Woning,,,475.0,f,Henegouwen,170000.0
tr335,True,51.0,141904181,1.0,0,1050,50.82928,4.376276,Mejama Real Estate,15.0,1,Appartement,,,,,Hoofdstedelijk Gewest Brussel,235000.0
tr336,False,218.0,135591194,4.0,0,8500,50.84087,3.2684,M VASTGOED - HEULE,14.0,1,Villa,,,220.0,c,West-Vlaanderen,499000.0
tr337,True,93.0,139479698,2.0,0,1090,50.89011,4.314567,BrickSquare - L'agence sans commission,27.0,1,Appartement,,,136.0,c-,Hoofdstedelijk Gewest Brussel,315000.0
tr338,True,80.9,138243066,2.0,1,8800,50.94798,3.124845,PANORAMA Brugge,11.0,1,Appartement,,,,,West-Vlaanderen,216846.0
tr339,False,,142230113,7.0,0,3500,50.9311434,5.3494985,Dewaele - Hasselt verkoop,32.0,1,Woning,,,326.0,d,Limburg,640000.0
tr340,True,98.0,142699803,2.0,0,8820,51.06475418,3.10266103,De Brugse Databank,13.0,1,Appartement,new,,146.0,b,West-Vlaanderen,225000.0
tr341,False,221.0,111747649,4.0,0,7500,50.60161,3.38159,Henro Immobilier,12.0,1,Woning,,2024-09-10 15:23:16,750.0,g,Henegouwen,195000.0
tr342,False,224.0,142834007,5.0,0,3600,50.99788,5.524716,Heylen Vastgoed - Genk,24.0,1,Uitzonderlijke woning,new,,363.0,d,Limburg,479000.0
tr343,False,407.0,140687644,4.0,0,3620,50.9081744,5.6773403,Christoffels,33.0,1,Villa,,,313.0,d,Limburg,899000.0
tr344,False,169.0,123664499,5.0,1,7750,50.74424,3.514341,Realimmo,22.0,1,Woning,,,,a,Henegouwen,379900.0
tr345,False,104.0,143165529,2.0,0,3270,50.9784,4.97598,Lissens,25.0,1,Woning,new,,213.0,c,Vlaams-Brabant,219000.0
tr346,True,110.0,141009452,2.0,0,3630,50.95313985,5.668716486,,13.0,1,Gelijkvloers app.,,,128.0,b,Limburg,269000.0
tr347,False,136.0,139619619,3.0,1,3630,50.98735,5.713402,Co real Estate,4.0,1,Woning,,,,,Limburg,380000.0
tr348,False,,142204049,4.0,0,3511,50.95035983,5.3392393,Home Deluxe,9.0,1,Woning,,,4.0,a,Limburg,624900.0
tr349,False,213.67,137553158,4.0,0,6700,49.66697,5.80039,Pepit-immo,64.0,1,Arbeiderswoning,price_drop,2025-01-26 15:09:54,114.0,b,Luxemburg,749000.0
tr350,False,197.0,141407012,4.0,0,8670,,,Broker,9.0,1,Woning,,,148.0,b,West-Vlaanderen,950000.0
tr351,True,90.0,138847065,3.0,0,2100,51.205111991,4.461616165,One Vastgoed - Deurne,5.0,1,Appartement,price_drop,2025-01-22 12:40:50,273.0,c,Antwerpen,219000.0
tr352,False,161.0,132382528,3.0,0,2560,51.15701,4.67396,AVANTI vastgoed,8.0,1,Woning,,,,,Antwerpen,425000.0
tr353,True,101.0,139040345,2.0,0,2000,51.21296,4.404772,Wellimmo,23.0,1,Gelijkvloers app.,,,267.0,c,Antwerpen,399000.0
